"month","Forest","District","RAWS_station_nmbr","RAWS_station","snow_flag","year","bw_count"
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2019,3
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2001,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2002,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2003,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2004,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2005,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2007,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2008,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2009,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2011,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2012,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2013,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2015,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2016,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2017,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2019,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2000,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2001,13
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2002,7
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2003,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2004,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2005,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2007,8
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2008,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2009,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2011,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2012,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2013,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2015,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2016,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2017,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2019,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2000,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2001,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2002,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2003,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2004,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2005,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2007,8
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2008,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2009,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2011,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2012,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2013,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2015,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2016,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2017,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","yes",2019,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2004,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2005,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2007,4
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2008,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2009,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2011,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2012,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2013,3
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2015,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2016,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2017,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","no",2019,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2004,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2005,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2007,4
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2008,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2009,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2011,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2012,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2013,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2015,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2016,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2017,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40231,"Somes Bar","yes",2019,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2002,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2003,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2004,3
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2005,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2007,8
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2008,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2009,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2011,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2012,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2013,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2015,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2016,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2017,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","no",2019,3
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2002,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2003,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2004,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2005,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2007,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2008,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2009,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2011,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2012,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2013,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2015,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2016,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2017,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2018,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40237,"Collins Baldy","yes",2019,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",1998,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",1999,3
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2000,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2001,4
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2002,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2003,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2004,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2005,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2006,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2007,7
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2008,4
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2009,1
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2010,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2011,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2012,2
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2013,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2014,0
"Jan","Klamath National Forest","Salmon Scott River Ranger District - Scott River",40239,"Quartz Hill","no",2015,0
